gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	CD8+ CD73+ regulatory T cells	CD8+ NK-like TEMRA cells	CD8+ NK-like early effector T cells	CD8+ TEMRA cells	CD8+ central memory T cells	CD8+ cycling effector T cells	CD8+ effector memory T cells 1	CD8+ effector memory T cells 2	CD8+ exhausted T cells	CD8+ naive T cells	Gamma Delta T cells	MAIT cells
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.272	0.454	0.476	0.411	0.324	0.393	0.359	0.414	0.385	0.183	0.731	0.478
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.012	0.0	0.0	0.003	0.002	0.0	0.003	0.003	0.0	0.002	0.0	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.272	0.454	0.476	0.411	0.324	0.393	0.359	0.414	0.385	0.183	0.731	0.478
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.012	0.0	0.0	0.003	0.002	0.0	0.003	0.003	0.0	0.002	0.0	0.0
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC0E5218AA4	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0A68C5F13	0.025	0.0	0.0	0.0	0.002	0.0	0.002	0.003	0.019	0.0	0.0	0.0
GDF9	O60383	False	GDF9_HUMAN		CPI-SC0FDB4B6D9	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.002	0.0	0.0
IFNG	P01579	False	IFNG_HUMAN		CPI-SC09E5431A2	0.0	0.111	0.055	0.151	0.092	0.19	0.148	0.237	0.209	0.009	0.0	0.075
CD47	Q08722	False	CD47_HUMAN		CPI-SC0EB8DC52F	0.465	0.709	0.662	0.795	0.641	0.893	0.69	0.847	0.915	0.483	0.916	0.726
IFNL1	Q8IU54	False	IFNL1_HUMAN		CPI-SC07B4ED8C9	0.0	0.0	0.011	0.01	0.017	0.0	0.024	0.015	0.02	0.003	0.021	0.0
IFNL3	Q8IZI9	False	IFNL3_HUMAN		CPI-SC0F486460D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNL2	Q8IZJ0	False	IFNL2_HUMAN		CPI-SC077B6280E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIRPB1	O00241	True	SIRB1_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.0	0.008	0.0	0.019	0.007	0.015	0.003	0.003	0.018	0.004	0.0	0.01
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.057	0.558	0.119	0.138	0.01	0.127	0.032	0.052	0.0	0.0	2.899	0.19
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.031	0.079	0.032	0.079	0.049	0.034	0.063	0.101	0.058	0.024	0.093	0.131
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.031	0.079	0.032	0.079	0.049	0.034	0.063	0.101	0.058	0.024	0.093	0.131
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.031	0.079	0.032	0.079	0.049	0.034	0.063	0.101	0.058	0.024	0.093	0.131
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.031	0.079	0.032	0.079	0.049	0.034	0.063	0.101	0.058	0.024	0.093	0.131
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.048	0.041	0.014	0.032	0.042	0.013	0.026	0.031	0.021	0.024	0.115	0.051
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.25	0.242	0.194	0.263	0.192	0.277	0.266	0.279	0.282	0.323	0.203	0.237
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.25	0.242	0.194	0.263	0.192	0.277	0.266	0.279	0.282	0.323	0.203	0.237
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.25	0.242	0.194	0.263	0.192	0.277	0.266	0.279	0.282	0.323	0.203	0.237
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.25	0.242	0.194	0.263	0.192	0.277	0.266	0.279	0.282	0.323	0.203	0.237
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.25	0.242	0.194	0.263	0.192	0.277	0.266	0.279	0.282	0.323	0.203	0.237
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.25	0.242	0.194	0.263	0.192	0.277	0.266	0.279	0.282	0.323	0.203	0.237
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.031	0.011	0.027	0.009	0.034	0.0	0.017	0.012	0.019	0.006	0.03	0.023
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.031	0.011	0.027	0.009	0.034	0.0	0.017	0.012	0.019	0.006	0.03	0.023
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.031	0.011	0.027	0.009	0.034	0.0	0.017	0.012	0.019	0.006	0.03	0.023
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC09AF1889C	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0859FAC25	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC064937925	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0B4211EFF	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC077EB8064	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0B6162857	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0A8A78670	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC09458C6C0	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0AF90F422	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC07A2679B1	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC091D10DFA	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0E16B866E	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0C1B5BAA1	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0EC4B9BBD	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0B0AFEFF1	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.152	0.233	0.244	0.22	0.269	0.194	0.245	0.255	0.259	0.237	0.233	0.21
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC09AF1889C	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0859FAC25	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC064937925	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0B4211EFF	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC077EB8064	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0B6162857	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0A8A78670	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC09458C6C0	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0AF90F422	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC07A2679B1	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC091D10DFA	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0E16B866E	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0C1B5BAA1	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0EC4B9BBD	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0B0AFEFF1	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.261	0.227	0.23	0.241	0.27	0.18	0.24	0.312	0.682	0.253	0.311	0.153
IFNGR1	P15260	True	INGR1_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.225	0.234	0.188	0.196	0.126	0.15	0.245	0.202	0.184	0.092	0.32	0.389
IFNGR2	P38484	True	INGR2_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.015	0.008	0.0	0.003	0.055	0.0	0.005	0.002	0.0	0.16	0.039	0.008
IL10RB	Q08334	True	I10R2_HUMAN	Type III IFNR	CPI-SC07B4ED8C9	0.132	0.17	0.169	0.191	0.172	0.382	0.165	0.309	0.479	0.175	0.154	0.149
IL10RB	Q08334	True	I10R2_HUMAN	Type III IFNR	CPI-SC0F486460D	0.132	0.17	0.169	0.191	0.172	0.382	0.165	0.309	0.479	0.175	0.154	0.149
IL10RB	Q08334	True	I10R2_HUMAN	Type III IFNR	CPI-SC077B6280E	0.132	0.17	0.169	0.191	0.172	0.382	0.165	0.309	0.479	0.175	0.154	0.149
IFNLR1	Q8IU57	True	INLR1_HUMAN	Type III IFNR	CPI-SC07B4ED8C9	0.0	0.024	0.0	0.012	0.002	0.039	0.017	0.027	0.047	0.004	0.0	0.018
IFNLR1	Q8IU57	True	INLR1_HUMAN	Type III IFNR	CPI-SC0F486460D	0.0	0.024	0.0	0.012	0.002	0.039	0.017	0.027	0.047	0.004	0.0	0.018
IFNLR1	Q8IU57	True	INLR1_HUMAN	Type III IFNR	CPI-SC077B6280E	0.0	0.024	0.0	0.012	0.002	0.039	0.017	0.027	0.047	0.004	0.0	0.018
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC01C699B73	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00A0B0892	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0DA298BEC	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067433F6B	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0B6F1A278	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D19BAF15	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F516B854	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC011F01833	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0FA79E269	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC04936738A	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02B111AB0	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0CE851065	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07375C073	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D6C777F2	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F74C069F	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC041DEF0FB	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C907A888	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08B1D5269	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F8101D41	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC087556B01	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08E75294D	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0017F527E	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0A3F146C2	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC008F4294F	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0A199B69E	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC015980AEB	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05565E8CE	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0517A327B	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC09DFB2ACA	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC090311934	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0725E3A76	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0BA1D5E00	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0147A8A42	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08938BB1C	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02131C05A	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0BF16A11C	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC016235D3A	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC006E22794	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC069F95780	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC091173D82	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC01115AAD1	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.602	0.663	1.415	0.97	1.079	0.693	0.58	0.829	0.99	0.234	0.958	0.501
